entity_id,uid
200266,1156
200266,1166
200266,2131
200266,3316116
200266,3323666
200416,346
200516,3321246
200591,3321226
200601,3321226
200611,3321226
200651,1751
200651,1761
200651,3321676
200651,3322456
200651,3344691
200701,3321246
200701,3323656
200726,1161
200726,1831
200736,2131
200736,3323666
200966,1751
200966,1761
200966,3321676
200966,3344691
201031,3316071
201046,346
201046,3316716
201046,3316726
201046,3347731
201051,346
201051,3316716
201051,3316726
201051,3347731
201056,346
201056,3316716
201056,3316726
201056,3347731
201061,346
201061,3316716
201061,3316726
201061,3347731
201066,346
201066,3316716
201066,3316726
201066,3347731
201071,346
201071,3316716
201071,3316726
201071,3347731
201076,346
201076,3316716
201076,3316726
201076,3347731
201081,346
201081,3316716
201081,3316726
201081,3347731
201086,346
201086,3316716
201086,3316726
201086,3347731
201091,346
201091,3316716
201091,3316726
201091,3347731
201096,346
201096,3316716
201096,3316726
201096,3347731
201101,346
201101,3316716
201101,3316726
201101,3347731
201106,346
201106,3316716
201106,3316726
201106,3322496
201106,3347731
201111,346
201111,3316716
201111,3316726
201111,3347731
201116,346
201116,3316716
201116,3316726
201116,3347731
201121,346
201121,3316716
201121,3316726
201121,3347731
201126,346
201126,3316716
201126,3316726
201126,3347731
201131,346
201131,3316716
201131,3316726
201131,3347731
201136,346
201136,3316716
201136,3316726
201136,3347731
201211,641
201211,3315306
201211,3320621
201221,641
201221,3315306
201236,641
201236,3315306
201236,3323881
201256,641
201256,3315306
201346,641
201346,3315306
201371,1066
201391,641
201391,3315306
201471,641
201471,3315306
201471,3323881
201571,1166
201571,1366
201571,1551
201571,2131
201571,3323666
201681,1166
201681,3321131
201736,2216
201736,3314441
201736,3323701
201761,1261
201761,2061
201761,3315636
201761,3322001
201761,3339241
201911,1261
201911,2061
201911,3320896
201911,3322001
201911,3323866
201911,3339241
201946,761
201946,771
201946,3383226
201946,3387511
201971,1331
201971,3321111
202026,3317871
202026,3373276
202031,3317956
202076,1081
202076,3320681
202101,3317956
202111,771
202241,761
202241,771
202261,761
202261,771
202281,641
202281,3315306
202326,506
202326,756
202336,771
202336,3387511
202371,1356
202371,3315151
202371,3333881
202381,761
202381,771
202381,3383226
202381,3387511
202401,446
202401,806
202401,1116
202421,706
202421,2216
202421,3314441
202421,3315476
202421,3388456
202426,761
202426,771
202426,3387511
202431,641
202431,3315306
202486,641
202486,1066
202486,3315306
202486,3320621
202531,446
202531,806
202531,1116
202531,3323656
202626,3317956
202641,3317956
202666,3317956
202711,3317956
202731,3317956
202756,3317956
202776,3317956
202786,3317956
202806,3317956
202811,761
202811,771
202831,3317956
202846,3317956
202866,3317956
202896,3317956
202911,2216
202911,3314441
202911,3323701
202966,1186
202966,1206
202966,1216
202966,3316421
202966,3321536
203066,81
203066,3314541
203066,3314546
203066,3317521
203066,3321111
203076,1186
203076,1506
203076,3321536
203106,961
203131,81
203131,3314541
203131,3314546
203131,3321111
203151,2131
203166,1186
203166,1216
203166,3321536
203181,366
203216,656
203216,1156
203216,1166
203216,2131
203216,3323666
203231,1186
203231,1216
203231,1506
203231,3316421
203231,3321536
203231,3324741
203276,506
203281,641
203281,1066
203281,3315306
203281,3316421
203281,3320621
203281,3387306
203291,1626
203291,1631
203291,1741
203291,3322276
203291,3323671
203296,641
203296,3315306
203296,3320621
203296,3323881
203306,506
203306,756
203321,641
203321,3315306
203321,3323881
203336,641
203336,3315306
203361,641
203361,3315306
203396,641
203396,3315306
203411,81
203411,3314541
203411,3314546
203411,3317521
203411,3321111
203466,346
203466,3347731
203471,81
203471,3314546
203471,3317521
203471,3321111
203486,346
203526,346
203531,1776
203536,1751
203536,1761
203536,3321676
203536,3344691
203546,346
203571,2026
203591,1376
203591,1776
203591,3323186
203611,81
203611,3314541
203611,3314546
203611,3387301
203651,81
203651,3314541
203651,3314546
203651,3314556
203651,3387301
203711,81
203711,3321111
203736,3321246
203751,81
203751,3314546
203751,3321111
203766,506
203766,756
203766,881
203796,1526
203851,81
203851,3314546
203851,3321111
203881,81
203881,3314546
203881,3321111
203911,961
203911,2086
203911,3314906
203911,3387106
203926,3314521
203926,3323731
203976,491
203976,3324681
203986,3316226
203996,1751
203996,1761
203996,3321676
203996,3322456
203996,3327491
203996,3344691
204026,3316226
204041,3316226
204046,81
204046,3314541
204046,3314546
204046,3317521
204066,3316226
204076,791
204076,3316226
204076,3316421
204086,1166
204086,3321131
204091,641
204091,1066
204091,3315306
204116,1166
204116,3321131
204126,81
204126,3314541
204126,3314546
204126,3317521
204131,871
204131,1066
204146,366
204146,1801
204146,2026
204161,336
204161,3321246
204161,3323656
204236,791
204236,3316226
204241,81
204241,3314541
204241,3314546
204241,3317521
204251,1156
204251,3321771
204281,976
204281,3321771
204281,3382561
204286,81
204286,3314541
204286,3314546
204286,3317521
204306,961
204306,3314906
204306,3387106
204316,791
204316,3316226
204316,3321966
204321,81
204321,3314541
204321,3314546
204321,3387301
204326,1506
204326,3315256
204351,81
204351,3314541
204351,3314546
204351,3387301
204366,1321
204366,3324201
204371,81
204371,3314541
204371,3314546
204371,3317521
204381,3315156
204381,3321981
204391,1351
204391,1356
204391,2131
204391,3315121
204391,3321981
204391,3323666
204391,3387341
204416,2071
204426,131
204426,1356
204426,3315151
204426,3333881
204441,3320416
204481,81
204481,3314541
204481,3314546
204481,3317521
204481,3321111
204516,81
204516,3314541
204516,3314546
204516,3317521
204516,3321111
204551,81
204551,3314546
204551,3321111
204591,26
204591,1776
204636,26
204636,1776
204656,26
204656,1776
204661,1776
204666,26
204666,1776
204671,3316071
204696,506
204701,506
204706,506
204721,1006
204721,1506
204756,791
204756,3316226
204771,3316071
204811,81
204811,3314541
204811,3314546
204811,3321111
204831,3316071
204831,3317776
204831,3324066
204836,3316071
204836,3317776
204841,81
204841,3314546
204841,3314556
204841,3317521
204841,3321111
204866,791
204866,1376
204866,3316226
204931,3321891
204936,81
204936,3314541
204936,3314546
204936,3388296
204976,81
204976,3314541
204976,3314546
204986,81
204986,3314541
204986,3314546
204986,3387301
205001,81
205001,3314541
205001,3314546
205006,1781
205026,81
205026,3314541
205026,3314546
205041,3316071
205066,81
205066,3314541
205066,3314546
205066,3314556
205066,3321111
205066,3387301
205086,3316071
205101,3316071
205106,3316071
205116,3316071
205121,3316071
205126,26
205126,571
205126,1321
205126,3324201
205136,3316071
205146,3316071
205151,1166
205151,3321131
205161,3316071
205171,3316071
205186,3316071
205191,3316071
205196,3316071
205236,506
205236,756
205236,881
205246,1351
205246,1356
205246,3315151
205246,3315186
205246,3320636
205306,1776
205306,3376776
205306,3387201
205306,3387681
205376,506
205411,1166
205411,3321131
205426,81
205426,3314541
205426,3314556
205426,3387301
205451,3314541
205451,3321111
205451,3387301
205536,3321131
205556,3320416
205591,3320416
205611,791
205611,3316226
205686,1781
205711,791
205711,3316206
205711,3316226
205756,3316071
205776,81
205776,3314541
205776,3321111
205776,3387301
205796,1831
205886,3316071
205901,3316071
205911,1066
205911,3315156
205916,3316071
205931,3316071
205941,3316071
205976,3316071
205986,3316071
205991,3316071
206001,1186
206001,1216
206001,3321536
206011,3316071
206026,3316071
206041,3321246
206061,1186
206061,3321536
206071,486
206071,3387701
206091,1186
206091,3321536
206101,1156
206101,1776
206166,491
206166,956
206176,571
206176,1321
206176,3324201
206186,3316071
206196,3316071
206241,606
206241,3316071
206256,1011
206256,3349956
206271,3314556
206341,1746
206366,1831
206366,3315476
206371,3315476
206371,3349956
206451,1156
206451,1776
206491,3316071
206496,606
206496,3316071
206511,606
206511,3316071
206516,3316071
206531,606
206531,3316071
206576,3316071
206611,606
206611,3316071
206636,3316071
206656,3316071
206711,1166
206711,3321131
206721,1831
206736,3316071
206751,3316071
206761,3316071
206766,366
206766,3318136
206771,606
206771,3316071
206781,3316071
206791,606
206791,3316071
206796,3316071
206801,336
206801,3316191
206801,3321246
206856,1331
206871,1331
206891,1166
206891,3321131
206916,1166
206916,3321131
207011,3316071
207016,3316071
207021,3316071
207026,1801
207031,3316071
207036,3316071
207041,3316071
207046,3316071
207051,3316071
207056,3316071
207066,3316071
207071,3316071
207086,3316071
207111,506
207111,756
207116,1776
207126,446
207126,806
207126,3315596
207261,1176
207261,3323866
207351,791
207401,446
207401,806
207401,3315596
207506,1306
207546,81
207546,3317536
207546,3319886
207611,791
207646,81
207646,3314546
207681,881
207701,346
207701,3316726
207701,3347731
207706,346
207706,3316726
207706,3347731
207716,346
207716,3316726
207716,3347731
207741,1076
207741,3321696
207741,3381191
207751,346
207751,3316726
207751,3322496
207751,3347731
207806,346
207806,3316726
207806,3347731
207826,346
207826,3316726
207826,3347731
207851,346
207851,3316726
207851,3347731
207861,791
207861,3315476
207861,3316201
207876,346
207876,3316726
207876,3347731
207896,346
207896,3316726
207896,3347731
207911,491
207916,2216
207921,331
207926,346
207926,3316726
207936,346
207936,3316726
207936,3347731
207951,331
207971,1331
207981,491
208016,491
208026,81
208026,3314546
208026,3314556
208026,3317516
208026,3321111
208056,81
208056,3314546
208056,3314556
208056,3317516
208056,3321111
208066,491
208091,491
208146,491
208166,331
208171,331
208176,331
208186,331
208191,791
208216,491
208236,2216
208246,491
208251,331
208266,491
208276,491
208286,3315156
208296,446
208296,806
208296,3315596
208301,851
208301,1781
208306,331
208331,331
208356,331
208441,791
208481,331
208496,446
208496,806
208496,3315596
208616,1066
208616,3315366
208616,3342871
208616,3373356
208616,3374286
208616,3387361
208711,2216
208746,3321251
208766,3316071
208786,3315156
208811,2216
208811,3314441
208826,331
208866,3316071
208906,3316071
208991,3316071
208996,81
208996,3314541
208996,3387301
209001,3318136
209141,491
209241,491
209401,1356
209401,3315151
209401,3333881
209566,1781
209716,481
209716,571
209716,1321
209716,3324201
209716,3375106
209761,3321226
209781,3321226
209836,1066
209836,1206
209841,1646
209896,3321226
210031,81
210031,3314541
210031,3314546
210031,3387301
210331,3316071
210336,3316071
210341,3316071
210361,851
210361,1781
210361,3320636
210386,851
210386,1781
210386,3320636
210396,366
210396,1801
210456,1351
210486,1306
210486,1406
210591,1351
210621,1801
210816,1156
210816,3316116
210816,3323666
210821,1776
210826,366
210826,1801
210876,366
210876,1801
210916,1076
210916,3381191
210916,3388226
210971,3316071
210976,3316071
210986,1776
211006,881
211011,3316071
211021,3316071
211046,3317871
211046,3321111
211061,3316071
211196,3316071
211311,1486
211311,3317871
211486,1141
211531,3316071
211551,1156
211551,3316116
211551,3387886
211601,1161
211661,3317871
211776,1801
211776,2026
211801,1351
211801,1356
211801,3315156
211871,3316116
211886,1356
211886,3315156
211936,491
211936,1381
211936,1681
211956,656
211956,2131
211971,1161
211971,3315476
211971,3349956
212196,3315151
212196,3333881
212236,366
212236,1801
212241,2131
212241,3316116
212241,3323666
212436,2201
212551,3315476
212586,711
212586,3336366
212616,1036
212616,1281
212616,2111
212676,26
212676,1306
212676,1406
212756,1356
212756,3315186
212756,3333881
212946,1356
212946,3315151
212946,3333881
213141,1356
213141,3315186
213141,3333881
213201,1356
213201,3315151
213201,3333881
213451,491
213451,1381
213451,1681
213681,3321131
213901,1751
213901,1761
213901,3322456
213901,3327491
213901,3344691
213941,3321131
214306,446
214306,806
214306,3315596
214316,961
214316,3314906
214316,3387106
214321,791
214321,3349956
214351,81
214351,3314546
214366,851
214366,1781
214366,3320636
214421,1
214421,836
214421,3325561
214421,3328721
214436,791
214436,3335636
214436,3349956
214486,491
214486,956
214581,1066
214581,2101
214596,2101
214606,2216
214606,3314441
214626,81
214626,3314546
214641,1746
214686,1761
214691,706
214691,1856
214691,2216
214691,3314441
214691,3322716
214691,3388456
214696,881
214721,3321131
214761,3315306
214821,706
214821,1856
214821,2216
214821,3314441
214821,3322716
214821,3388456
214851,3316421
214851,3366391
214861,791
214861,1376
214861,3314721
214861,3315476
214861,3349956
214881,131
214881,3386296
214886,2101
214936,1166
214966,671
214981,671
215051,2101
215071,696
215071,1801
215071,3323706
215071,3324166
215071,3329156
215071,3386361
215081,3316421
215101,491
215101,956
215101,3323581
215116,1166
215141,1066
215141,2101
215341,2101
215391,2101
215401,26
215401,481
215401,571
215401,1321
215401,3324201
215586,671
215606,671
215611,491
215611,956
215611,3320636
215611,3323581
215631,491
215631,956
215631,3323581
215636,491
215636,956
215636,3320636
215636,3323581
215641,3321131
215646,491
215646,956
215646,3320636
215646,3323581
215651,491
215651,956
215651,3320636
215696,576
215696,1231
215766,671
215851,1056
215871,1376
215901,1801
215901,2026
215921,711
215921,3336366
215936,26
215936,571
215936,1321
215936,3324201
216256,711
216256,3336366
216291,491
216291,956
216291,3387091
216306,2101
216316,3321131
216321,3321771
216321,3382561
216321,3387201
216341,26
216341,3321771
216341,3382561
216341,3387201
216361,3321131
216381,671
216461,671
216501,491
216501,956
216501,3323581
216501,3387091
216536,3321981
216626,671
216671,491
216671,956
216706,2101
216781,671
216806,2101
217076,1066
217076,2101
217246,1066
217246,2101
217281,671
217336,2101
217381,3315256
217421,1376
217431,1376
217431,3349956
217486,1776
217611,1776
217786,3316206
217961,1831
217961,3340531
217961,3349956
217976,1011
217976,1831
217976,3315476
217976,3340531
217976,3349956
217996,3315476
218016,1776
218016,3323186
218026,1776
218026,3376776
218026,3387681
218031,1776
218031,3323186
218051,3316071
218056,3316071
218061,3316071
218066,3316071
218071,3316071
218076,3316071
218081,3316071
218091,3316071
218096,3314726
218096,3335636
218101,1801
218101,2026
218106,1801
218106,2026
218111,1376
218116,3316071
218121,3316071
218126,3314721
218131,1626
218131,1631
218131,1741
218131,3322276
218131,3328841
218141,1801
218141,2026
218146,1801
218146,2026
218151,3316071
218156,1801
218156,2026
218161,3316071
218166,1801
218166,2026
218171,1801
218171,2026
218176,1801
218176,2026
218191,3316071
218201,3316071
218206,1376
218206,3316206
218211,3316071
218216,3316071
218226,1801
218226,2026
218231,3316071
218241,3316071
218246,3316071
218251,3316071
218256,1801
218256,2026
218261,1801
218261,2026
218266,1801
218266,2026
218271,1801
218271,2026
218281,1376
218286,3316071
218291,1801
218291,2026
218296,1801
218296,2026
218301,3316071
218306,1801
218306,2026
218311,1801
218311,2026
218346,1801
218346,2026
218356,3316071
218376,1801
218376,2026
218391,3316071
218441,3316071
218466,1376
218476,3316071
218526,3316071
218556,3316071
218601,656
218601,1166
218601,3321131
218601,3387886
218626,1376
218671,671
218686,1376
218701,1376
218706,1306
218706,1406
218711,366
218711,2026
218716,366
218716,1801
218716,2026
218721,366
218721,2026
218726,366
218726,2026
218731,366
218731,2026
218736,3316071
218741,3316071
218746,1376
218751,3316071
218761,3316071
218771,3316071
218786,3316071
218791,3316071
218801,1801
218801,2026
218806,3316071
218816,3316071
218816,3324061
218821,3316071
218831,3316071
218846,3316071
218851,1376
218861,3316071
218896,366
218896,2026
218911,3316071
218921,2026
218936,1831
218936,3315476
218936,3316206
218936,3316421
218936,3335636
218936,3349956
218941,3316071
218956,1166
218956,3321081
218961,3316071
218966,366
218966,2026
218971,1166
218986,3316071
218991,3316071
218996,3316071
219006,3316071
219016,1166
219026,1166
219046,3316071
219056,3316071
219061,3316071
219066,3316071
219071,3316071
219081,1156
219081,1166
219081,3354291
219086,3316071
219091,1166
219101,3316071
219106,3316071
219111,3316071
219116,3316071
219121,1166
219201,1296
219201,1976
219206,1296
219236,3316071
219236,3324066
219241,3316071
219246,3316071
219251,3316071
219261,3316071
219271,3316071
219286,1376
219286,3316451
219536,26
219536,1306
219536,1406
219536,2176
219536,3320636
219546,446
219546,806
219546,3315596
219656,1376
219656,3349956
219691,1376
219691,3349956
219791,3316206
219811,3316206
219841,3316206
219866,3314721
219916,2101
219941,3316206
219961,2101
220051,1066
220051,2101
220081,3314721
220081,3349956
220146,2101
220156,1671
220156,3353266
220201,1831
220261,756
220261,881
220301,1751
220301,1761
220301,3322456
220301,3344691
220336,1376
220336,1831
220486,1781
220486,3387211
220491,881
220521,1081
220521,3387691
220601,881
220671,881
220676,1376
220716,506
220716,881
220761,1376
220836,881
220846,1376
220901,1376
220946,26
220946,1306
220946,1406
221006,1376
221051,1376
221111,81
221111,3314556
221111,3321666
221121,791
221121,1376
221121,3321966
221121,3335636
221121,3349956
221201,1081
221236,1081
221256,791
221256,1376
221266,1081
221411,1761
221411,3321676
221411,3322456
221436,1376
221586,756
221646,1156
221646,2131
221646,3323666
221646,3324346
221646,3347081
221686,851
221686,1781
221811,3316071
221866,3316071
221886,3316071
221901,3316071
221926,3316071
221961,3349956
221991,3316071
221996,3316071
222006,3316071
222011,3316071
222016,3316071
222021,3316071
222026,3316071
222031,3316071
222036,3316071
222041,3316071
222046,3316071
222061,3316071
222066,3316071
222071,3316071
222076,3316071
222081,3316071
222091,3316071
222096,3316071
222101,3316071
222101,3324066
222106,3316071
222111,3316071
222116,3316071
222121,3316071
222126,3316071
222131,3316071
222136,3316071
222141,3316071
222146,3316071
222151,3316071
222156,3316071
222166,3316071
222171,3316071
222176,3316071
222181,3316071
222186,3316071
222191,3316071
222196,3316071
222201,3316071
222206,3316071
222211,3316071
222216,3316071
222221,3316071
222226,3316071
222231,3316071
222251,3316071
222256,3316071
222271,3316071
222276,3316071
222281,3316071
222286,3316071
222296,1376
222296,3335636
222296,3349956
222311,1376
222311,3349956
222321,3316071
222326,791
222326,1831
222326,3349956
222336,3316071
222341,3316071
222371,3316071
222411,1281
222411,1286
222411,3321016
222411,3335251
222416,1801
222436,881
222456,1281
222456,1286
222456,3321016
222576,1376
222576,3349956
222736,3316071
222746,3316071
222821,3316071
222831,3316071
222846,3316071
222851,3316071
222866,3316071
222871,3316071
222926,3316071
222941,3316071
222961,3316071
222976,3316071
223046,1231
223046,3352861
223046,3386296
223266,851
223266,1781
223266,3387211
223271,1356
223291,336
223291,3321246
223316,3317776
223346,26
223346,3316451
223346,3320826
223361,1671
223361,3387621
223371,1231
223371,3386296
223406,656
223406,1156
223406,2131
223406,3323666
223406,3324346
223406,3347081
223406,3387886
223461,656
223461,1156
223461,2131
223461,3316116
223461,3323666
223461,3387411
223476,26
223476,1466
223476,3321771
223476,3323211
223476,3354291
223476,3382561
223476,3387201
223476,3388311
223476,3388341
223486,1156
223486,2131
223486,3323666
223486,3324346
223486,3347081
223491,1376
223506,1831
223506,3314726
223506,3315476
223506,3316206
223506,3321081
223506,3335636
223506,3368201
223526,1156
223526,1671
223526,3353266
223526,3387621
223766,1376
223816,3321246
223826,1801
223931,1801
224021,1801
224041,3316691
224041,3323866
224066,1166
224066,1846
224081,1156
224081,3320636
224081,3321771
224081,3323211
224081,3382561
224081,3387201
224081,3387366
224091,1801
224101,1156
224101,3321771
224131,791
224146,1376
224171,3316071
224176,1506
224176,3315256
224176,3351266
224231,966
224231,3316691
224231,3323866
224276,1351
224276,1356
224341,1351
224341,1356
224356,1356
224386,3316226
224386,3321081
224386,3349956
224771,3321771
224771,3382561
224771,3387366
224831,26
224831,3321771
225301,26
225301,3321771
225301,3323211
225301,3324991
225301,3382561
225326,26
225326,3321771
225326,3382561
225326,3387366
225351,1156
225351,2131
225351,3323666
225376,1341
225391,3321246
225396,1081
225461,3321771
225461,3354291
225461,3382561
225476,1156
225476,3321771
225476,3387201
225486,1156
225486,3321771
225486,3382561
225486,3387201
225486,3387366
225501,671
225526,26
225526,1406
225531,1166
225531,1671
225531,3353266
225531,3387621
225546,671
225551,1021
225551,1036
225556,1186
225556,1766
225556,3321536
225566,1186
225566,3321536
225581,1801
225586,1801
225591,366
225591,1801
225601,366
225601,1801
225606,1376
225606,3321966
225606,3349956
225626,1801
225656,1801
225681,1801
225726,1801
225736,366
225736,1801
225741,1801
225746,1801
225796,1801
225836,1801
225871,1801
225891,1231
225891,3383711
225891,3386296
225916,1231
225916,3386296
226121,366
226121,1801
226396,366
226396,1801
226431,1671
226431,3334046
226431,3387621
226436,366
226436,1801
226486,966
226486,2131
226486,3323866
226501,366
226501,1801
226581,366
226581,1801
226636,1671
226636,3387621
226656,366
226656,1801
226681,366
226681,1801
226691,366
226691,1801
226721,791
226721,1376
226751,1801
226861,1156
226861,1551
226861,1846
226861,2131
226861,3323666
226891,1156
226891,1776
226891,3323186
226906,1551
226906,2131
226906,3323666
226911,491
226911,1066
226911,1381
226911,1681
226911,3387786
226956,671
226961,3316691
226961,3323866
227016,366
227016,1801
227021,3316191
227021,3321246
227041,366
227041,1801
227041,2026
227046,1801
227046,2026
227051,756
227076,366
227076,1801
227151,1776
227376,966
227376,3316366
227376,3323866
227411,1781
227411,3387211
227431,671
227481,1186
227481,1216
227481,3321536
227491,1186
227491,3321536
227511,1186
227511,3321536
227981,1801
228236,1466
228236,3354291
228256,1156
228256,1466
228256,3354291
228321,1156
228321,1466
228321,3354291
228356,2131
228356,3316116
228356,3323666
228456,26
228456,1156
228456,1591
228456,1776
228456,3320826
228561,1801
228586,1186
228586,3321536
228631,1846
228631,2101
228631,2131
228631,3323666
228846,1186
228846,1216
228846,3321536
228851,1021
228851,1036
228851,1281
228851,1291
228851,3348396
229051,1156
229051,2101
229051,2131
229051,3323666
229111,2101
229111,2131
229111,3323666
229111,3387411
229391,3321211
229491,3318136
229546,3318136
229806,3316071
229821,3316071
229831,3316071
229866,3316071
229891,3316071
229906,3316071
229916,3316071
229936,3316071
229951,3316071
229971,3316071
229986,3316071
230006,3316071
230371,1156
230371,1166
230371,2131
230371,3316116
230371,3323666
230476,1186
230476,3321536
230496,1186
230496,1216
230496,3321536
230556,2071
230556,2131
230556,3316116
230691,1186
230691,1216
230691,1506
230691,1766
230691,3321536
230691,3387666
230741,1781
230766,1156
230766,2131
230766,3316116
230766,3323666
230841,2131
230841,3323666
230841,3387886
230846,1261
230846,3320951
230846,3321041
230846,3339241
230896,1186
230896,1216
230961,1776
231101,1781
231286,1351
231286,3323881
231561,3318136
232211,3321246
232211,3323656
232221,3318136
232391,1626
232391,1631
232416,1021
232506,3316071
232566,1801
232581,511
232581,3321246
232581,3322161
232581,3323731
232581,3339276
232581,3366976
232606,1156
232606,1671
232606,3353266
232641,1801
232696,1801
232751,1801
232806,1801
232871,1801
232966,1801
232976,496
232976,1186
232976,1206
232976,1216
232976,1506
232976,1766
232976,3321536
232976,3363156
232976,3387666
233021,1801
233026,491
233036,1376
233036,3349956
233071,491
233126,491
233181,1801
233201,1801
233336,366
233336,1801
233406,1801
233431,1801
233456,1801
233476,1801
233496,1801
233531,1801
233566,1801
233591,1801
233601,1801
233611,506
233611,756
233611,881
233616,1801
233641,1801
233951,506
233951,881
234056,331
234061,1486
234061,3317871
234171,506
234216,506
234466,2131
234656,1186
234656,3321536
234656,3387666
234681,656
234681,2131
234681,3323666
234691,656
234691,1156
234691,2131
234691,3323666
234711,331
234751,2131
234751,3323666
234951,2111
234971,1751
234971,1761
234971,3344691
235171,446
235171,806
235191,446
235191,806
235196,1
235196,446
235196,806
235241,481
235241,571
235241,1156
235241,1846
235241,3324201
235276,1006
235291,641
235291,3315306
235321,1006
235371,1216
235406,1331
235426,1186
235426,3321536
235441,1331
235446,491
235616,3318136
235646,1626
235646,1631
235646,3374296
235746,1216
235746,1766
235746,3387666
235756,656
235756,1156
235756,1551
235756,2101
235756,2131
235756,3323666
235881,1331
235901,3318136
235946,656
235946,1551
235946,2101
235946,2131
235946,3323666
235976,491
236011,656
236011,1156
236011,1166
236011,1551
236011,1846
236011,2101
236011,2131
236011,3323666
236026,331
236061,3317871
236071,1486
236071,3317871
236071,3344136
236071,3379831
236071,3386261
236071,3387126
236076,491
236096,656
236096,1551
236096,1846
236096,2101
236096,2131
236096,3323666
236106,491
236126,656
236126,2131
236126,3323666
236151,1186
236151,3321536
236161,2101
236161,2131
236166,331
236181,331
236186,1186
236186,3321536
236221,656
236221,1066
236221,1156
236221,1551
236221,2101
236221,2131
236221,3323666
236261,1156
236261,2131
236261,3323666
236331,1036
236341,1186
236341,3321536
236356,1186
236356,1216
236356,3321536
236411,3316071
236416,3316071
236451,3316071
236476,3316071
236511,3316071
236526,1761
236526,3344691
236576,3316071
236586,701
236586,1626
236586,1741
236591,3316071
236616,3316071
236696,3316071
236696,3317776
236726,3316071
236756,3316071
236776,3316071
236776,3317776
236816,3316071
236841,3316071
236851,3316071
236856,3316071
236876,3316071
236896,3316071
236921,331
236926,3316071
236936,331
236946,656
236946,1156
236946,1166
236946,2131
236946,3323666
236956,1351
236956,1356
236961,3316071
236961,3317776
237026,1186
237026,3321536
237041,491
237066,366
237076,366
237136,491
237151,1831
237151,3349956
237191,491
237241,1116
237271,491
237286,491
237321,1186
237321,1216
237321,3321536
237406,1781
237411,491
237456,1156
237456,2131
237456,3316116
237456,3323666
237461,1156
237461,2131
237461,3316116
237461,3323666
237466,491
237476,1156
237476,2131
237476,3316116
237476,3323666
237516,2131
237516,3316116
237516,3323666
237546,2131
237546,3316116
237546,3323666
237551,2131
237551,3316116
237551,3323666
237561,2131
237561,3316116
237561,3323666
237571,2131
237571,3316116
237571,3323666
237591,2131
237591,3316116
237591,3323666
237636,491
237666,1156
237666,2131
237666,3316116
237666,3323666
237691,491
237696,491
237696,956
237696,3324116
237721,366
237721,1801
237896,81
237896,661
237896,3314556
237896,3341006
237906,656
237906,1156
237906,1166
237906,2131
237906,3323666
237936,2131
237936,3323666
237966,656
237966,1156
237966,2131
237966,3323666
238056,1056
238226,1186
238226,1216
238226,3321536
238316,2131
238316,3323666
238316,3324346
238316,3347081
238426,491
238496,491
238546,1206
238546,1766
238546,3315256
238546,3388176
238561,446
238561,806
238601,3317871
238616,1156
238616,1166
238616,1551
238616,2131
238616,3323666
238616,3387886
238631,491
238686,3317871
238686,3354311
238701,491
238736,491
238746,491
238751,1506
238751,3315256
238756,571
238756,1551
238756,1846
238756,3324201
238861,1156
238861,2131
238861,3323666
239131,1186
239131,1216
239131,3321536
239146,2131
239146,3323666
239156,2131
239156,3323666
239196,656
239196,1156
239196,1166
239196,1551
239196,1846
239196,3321131
239236,1486
239236,3315476
239236,3317871
239236,3323401
239236,3344136
239261,656
239261,1156
239261,2131
239261,3323666
239296,1156
239296,2131
239296,3323666
239356,2131
239356,3323666
239366,1156
239366,2131
239366,3323666
239381,1156
239381,2131
239381,3323666
239381,3387886
239476,1506
239476,3315256
239526,1156
239526,2131
239526,3323666
239546,1066
239676,1506
239676,3315256
239741,2086
239741,3339461
239741,3339606
239741,3349666
239811,2131
239811,3323666
239866,1186
239866,1216
239866,3321536
239886,2131
239886,3323666
239906,346
239906,3322496
239906,3347731
239921,1766
239921,3315256
240041,1066
240041,3388311
240201,1066
240236,3317871
240261,1231
240261,3386296
240266,1066
240276,3317871
240281,511
240281,3321246
240281,3381191
240286,1156
240286,2131
240286,3323666
240306,3317871
240346,1231
240346,3386296
240351,2131
240351,3323666
240361,2131
240361,3323666
240366,3317871
240376,2131
240376,3323666
240461,1186
240461,3321536
240466,1831
240466,3315476
240476,2071
240476,2131
240491,1186
240491,3321536
240496,366
240496,2026
240511,346
240526,346
240531,346
240551,1261
240551,2061
240551,3320896
240551,3320986
240551,3322001
240551,3323866
240551,3339241
240636,336
240636,771
240636,3321246
240636,3387366
240666,346
240666,3347731
240691,346
240691,3347731
240706,346
240706,3347731
240721,346
240726,346
240736,346
240766,1066
240766,3321306
240811,1006
240811,1506
240826,336
240826,3374881
240826,3387366
240866,346
240866,3347731
240871,346
240876,346
240881,346
240896,346
240916,346
240916,3347731
240956,346
240961,346
240961,3347731
240966,346
240966,3347731
240971,346
240971,3347731
240976,346
241016,346
241016,3347731
241106,656
241106,1066
241106,1156
241106,2101
241106,2131
241106,3323666
241136,2131
241136,3323666
241241,1156
241241,2131
241241,3323666
241271,491
241281,656
241281,1156
241281,1551
241281,2101
241281,2131
241281,3323666
241311,1801
241331,1776
241361,2131
241361,3323666
241376,1771
241376,3320891
241516,2071
241521,2176
241541,1186
241541,1766
241541,3321536
241671,3335636
241936,781
241936,1756
242031,491
242226,2131
242336,656
242336,1156
242336,2131
242336,3323666
